filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type
0061c241333246ac8e9773b8d2bb9606.jpg,2079,737,2138,737,2138,799,2079,799,19
006265a8be6c4cce846706eeefb8cd5b.jpg,1641,643,1687,643,1687,689,1641,689,9
006449339922488e916283265e51daaa.jpg,887,1199,915,1199,915,1229,887,1229,12
006c819b3e284ff49bc39e3ec4cb7f31.jpg,2371,657,2445,657,2445,730,2371,730,19
006d40159641470a8abc50c112b66357.jpg,1471,1239,1499,1239,1499,1267,1471,1267,13
006e64bd0c024f9b94d8b69bb839d81d.jpg,1052,493,1115,493,1115,561,1052,561,20
0071daac03e541e18c1bbac01392e9f0.jpg,678,998,713,998,713,1027,678,1027,6
00738f1b1e4249ebad5f8346642c27c0.jpg,1643,951,1719,951,1719,1028,1643,1028,15
007482cd11404400b8a50922360e6b97.jpg,1300,774,1326,774,1326,809,1300,809,10
0075cb1cd4404047877d7e6adc78bf85.jpg,1698,412,1736,412,1736,452,1698,452,10
00766c637a2d48efb5eaa75c1fd60138.jpg,1483,549,1533,549,1533,605,1483,605,20
00787ee28a3b464886f06a6b15bedc81.jpg,1372,482,1404,482,1404,519,1372,519,2
008bfb8255b54008a2323973b65d7b63.jpg,1279,1120,1317,1120,1317,1168,1279,1168,13
008f6b4b047746458a3f522eb212dc6c.jpg,1415,1097,1474,1097,1474,1157,1415,1157,18
0091c01301e84f97a0e756a3318a8c6f.jpg,1217,713,1242,713,1242,743,1217,743,9
0094a6c0887f4a21a175af450ea3fa41.jpg,473,1159,598,1159,598,1256,473,1256,3
0094b0ecae8e4323b465b946d0231a3d.jpg,1729,1218,1761,1218,1761,1253,1729,1253,16
00955bdb86574f769bf140e0a0a141b7.jpg,497,548,587,548,587,622,497,622,11
009642f7dc444948895f23266056c4be.jpg,1005,619,1045,619,1045,656,1005,656,17
00a5f3ef8ad84afe9968ae16f7b4209d.jpg,957,714,988,714,988,743,957,743,3
00ab00edc8664325b2d2b2be970ccc15.jpg,806,888,853,888,853,935,806,935,16
00accb0bcfbf4477a28605e143b50ce8.jpg,968,918,1046,918,1046,1021,968,1021,8
00ae1915b8944db88844359ca9ac3a7b.jpg,911,914,962,914,962,966,911,966,19
00af0dde8a2548babe33fcd35e7bc470.jpg,1769,954,1810,954,1810,997,1769,997,16
00b345cf47e841d8aecced2044168046.jpg,1511,954,1556,954,1556,1001,1511,1001,19
00b4fb4c9ea54cfcb582763be9ab8528.jpg,1136,565,1179,565,1179,605,1136,605,8
00b63578060b44a485d348452a60b66a.jpg,1050,1029,1088,1029,1088,1064,1050,1064,6
00b6f3e7afad4249a9557c386fed9ec9.jpg,687,421,725,421,725,460,687,460,2
00b77556eddb41648bf802b879452560.jpg,1008,921,1049,921,1049,961,1008,961,20
00b89f94f61a43408bf78be7f58c9565.jpg,517,317,628,317,628,411,517,411,1
00b981128f9748fe9fa93a897cfb7ead.jpg,1194,587,1234,587,1234,625,1194,625,2
00baddae396c44fe8b686939abb6fc65.jpg,735,980,801,980,801,1047,735,1047,18
00bd61710d3946e78fd529ff285862ca.jpg,1451,935,1531,935,1531,1015,1451,1015,18
00bf668716444154818fece47c3d5776.jpg,1322,863,1368,863,1368,908,1322,908,2
00bf7a13c278400181178dbf2e48629f.jpg,1749,1068,1777,1068,1777,1096,1749,1096,15
00c6b011ed79463da8b377efc24e1ac3.jpg,1027,1113,1089,1113,1089,1171,1027,1171,4
00cb30bfcda147cfb6d10ff758b1c94f.jpg,1001,1200,1030,1200,1030,1227,1001,1227,6
00cbda285e4e48ae9934acca847b808b.jpg,1328,1214,1353,1214,1353,1240,1328,1240,1
00cc051f562b446f886c5f95cf8bc3e2.jpg,1002,782,1041,782,1041,823,1002,823,9
00d0d81b39254147bb71e5bc8de7ad9b.jpg,2328,751,2417,751,2417,867,2328,867,8
00d39b21506443b0ac42d81280b38eee.jpg,449,830,490,830,490,864,449,864,4
00d3e5b61a914a8183185bf5a9bbcb16.jpg,820,650,881,650,881,709,820,709,18
00d4eca3411c4ff39da06e2293046aa1.jpg,1629,1306,1686,1306,1686,1366,1629,1366,17
00d54b7a6f754f8d9aa618a1f5ae177a.jpg,1219,1111,1251,1111,1251,1145,1219,1145,8
00d707444abb4922b39f5e5f916f653a.jpg,1139,1090,1176,1090,1176,1125,1139,1125,4
00da8e0849db4c73b7c1870aaae805f2.jpg,1773,1107,1839,1107,1839,1175,1773,1175,5
00daa54deb604a938e366eb00566eb1c.jpg,828,676,938,676,938,779,828,779,1
00dff93ff75a4cd28b1b45f9d2bedd9b.jpg,1384,1042,1426,1042,1426,1082,1384,1082,20
00e16e2d9af74bf9bd8f6f8235095e56.jpg,721,819,830,819,830,916,721,916,3
00e45b8994be4f18b4ad436d25595bc0.jpg,688,398,760,398,760,479,688,479,20
00e52ae409f9435b9289318c1d6dfc12.jpg,1371,1083,1400,1083,1400,1113,1371,1113,7
00e53574a2dd4f9a8f6a67deaf9973e9.jpg,1654,929,1695,929,1695,970,1654,970,14
00e67d42b26f4b53822b01f9cd223433.jpg,769,566,822,566,822,611,769,611,20
00e8f60dfd534e40bf6d4a33a20a50c2.jpg,1018,1167,1049,1167,1049,1195,1018,1195,4
00e9478fa10840f1836abd12e988c05b.jpg,913,1190,947,1190,947,1230,913,1230,7
00ea882a219d48b79f5ef0d0f3d1c466.jpg,2172,1338,2233,1338,2233,1397,2172,1397,10
00eb4425217c4f0c8445d738f5668310.jpg,1735,712,1775,712,1775,752,1735,752,11
00ec604128084d36b4bf7683479fd4c7.jpg,600,1161,694,1161,694,1237,600,1237,3
00ecf6605ac844d5b3298e66f8e227a6.jpg,1314,767,1347,767,1347,799,1314,799,9
00f5ddef605d4bea9b02efa5152fa919.jpg,1488,1124,1515,1124,1515,1150,1488,1150,7
00f91d2d1def4a58a2a584b3d5e17f20.jpg,852,1101,882,1101,882,1131,852,1131,18
00fb1534c7ae41eebbce174c447bca91.jpg,503,732,559,732,559,785,503,785,10
01017d1148c9433da38a35ba1b3f85de.jpg,590,1197,668,1197,668,1265,590,1265,19
0102b79dbe1c4a72a06f64c95e52625a.jpg,968,1133,1008,1133,1008,1177,968,1177,3
010395efcb93475796df9a7acc9626c4.jpg,1310,705,1345,705,1345,740,1310,740,16
010906fa8aca4376b426b14ca1a570ab.jpg,563,981,603,981,603,1016,563,1016,20
0110e59f0a5f4889b720484e31725420.jpg,737,782,779,782,779,819,737,819,5
01140a04cfe6410ba3fbdc31f5dd6a99.jpg,1036,1031,1075,1031,1075,1067,1036,1067,1
0115b50c822e44119bf307a1897df478.jpg,976,1285,1005,1285,1005,1323,976,1323,7
0118f10ca06740f4be63f39d207d302b.jpg,952,1231,989,1231,989,1264,952,1264,13
011a26fe32574a74ae63608730b8f6c9.jpg,647,438,762,438,762,535,647,535,10
011b19c1daa44a7daea29b60d670057b.jpg,1724,732,1809,732,1809,835,1724,835,11
012024461c3641b983c82f11b3f1db5a.jpg,2587,1289,2705,1289,2705,1411,2587,1411,7
0122bf34f39f499f81d760f96fc920d8.jpg,1325,780,1351,780,1351,809,1325,809,3
01291cb5089d4d17af6b0b457d03dfcb.jpg,1046,906,1106,906,1106,963,1046,963,10
01295d8218ae44f69dd24e7dc4979826.jpg,933,714,1019,714,1019,796,933,796,4
01336e3c9d6b4a62b23174e2c4db6e93.jpg,1789,523,1867,523,1867,615,1789,615,12
0134be3d67da49ae8678b3895cc99e82.jpg,1155,546,1205,546,1205,595,1155,595,5
0136feb5f8434b00a5602231da2c2bf2.jpg,1988,596,2092,596,2092,700,1988,700,13
0137afe2006c403dace101d673e4f830.jpg,2284,764,2387,764,2387,856,2284,856,10
0138dc4fd9594d83bfd2f864bd9bbc71.jpg,1402,980,1439,980,1439,1027,1402,1027,17
013bc65680f347f3a554b5b5c1b35c8b.jpg,1776,660,1806,660,1806,690,1776,690,15
013df892b1d347b4862b2dbc0c82ca09.jpg,1941,647,1981,647,1981,686,1941,686,3
01404b7c04084eb3811ccd2125016337.jpg,1735,1150,1804,1150,1804,1221,1735,1221,2
0146c6d6c9554792bb83d95fd0d88bb6.jpg,1470,667,1501,667,1501,698,1470,698,3
01474e20958a47eeaca0c2dce9c18ae9.jpg,1438,873,1498,873,1498,938,1438,938,1
01476be792fc447590651e39a60a0d45.jpg,1283,836,1340,836,1340,893,1283,893,14
01480d4e9ca5469a8b9f4afb7445362f.jpg,1267,1306,1316,1306,1316,1362,1267,1362,7
014cbf2e92ff4da79173a5d7cc0e5a62.jpg,1152,1130,1192,1130,1192,1168,1152,1168,12
014d359c4fa14d6db2bf0953cda244d9.jpg,1034,1084,1070,1084,1070,1118,1034,1118,8
014d983ed3cd4e5a9ef0363d754ba2d2.jpg,1629,525,1658,525,1658,554,1629,554,12
015334b975244c97ae04216ab56fc1f7.jpg,1685,448,1749,448,1749,526,1685,526,18
01559092d89d4be7ac0d58aa08fd9fd2.jpg,1192,917,1228,917,1228,951,1192,951,6
01561d01eef04528b31a4406c8b1aef4.jpg,1766,1177,1856,1177,1856,1266,1766,1266,4
015a5bd9ca844efaad86585c388f0eb3.jpg,930,1108,968,1108,968,1149,930,1149,4
015a809d73544396a48c3533f4ea3be1.jpg,1322,547,1352,547,1352,576,1322,576,16
0160615a73794c3f9a5402c7bf132214.jpg,1640,1135,1674,1135,1674,1170,1640,1170,18
016847ca7525413a86b95302244eefdf.jpg,1670,788,1702,788,1702,822,1670,822,2
016a04e58a604cbbb299e3b181b562b4.jpg,1487,670,1512,670,1512,697,1487,697,5
0170752819d74f3ab7db9f6246953518.jpg,2030,789,2080,789,2080,842,2030,842,9
017094167c4248a7b7e29d273e92967a.jpg,1274,960,1317,960,1317,1002,1274,1002,5
017235d274874b64ae2e56053cd481a5.jpg,1723,405,1782,405,1782,469,1723,469,7
0172ed087b074dbd96bcae8862afd1bc.jpg,1375,914,1433,914,1433,971,1375,971,13
0175059152d242edaf24f351f959a47a.jpg,1384,607,1415,607,1415,638,1384,638,8
0179ce8c02074b348ca5aba25e981b67.jpg,1819,519,1857,519,1857,556,1819,556,5
017c9bc3ab6340e99033e17acc5a55ab.jpg,1233,716,1261,716,1261,743,1233,743,15
017dcdfdbd3c4ff084c743cd2b7b1a76.jpg,1336,719,1369,719,1369,754,1336,754,2
017efee123c84cb59769a6c90ded72ac.jpg,1671,962,1708,962,1708,999,1671,999,17
0181809c000c4f79aa44f2b7ffcab9e1.jpg,1171,511,1202,511,1202,541,1171,541,17
0182f3cd20b048c39b0318e249faf1c8.jpg,1612,954,1663,954,1663,1005,1612,1005,3
018361aaa4d84705b6c20b67546a4b94.jpg,1695,791,1726,791,1726,822,1695,822,3
01844c1d09154defa43538960114d14c.jpg,2274,542,2348,542,2348,619,2274,619,8
018ad67bcac5469eb5fdc4cff7be5b64.jpg,163,720,288,720,288,817,163,817,11
018c23a0cbd647c681d6fb1749ffde0b.jpg,1378,657,1407,657,1407,687,1378,687,6
018d9946798d4c4bb3535aea9d7e27c3.jpg,983,774,1036,774,1036,831,983,831,6
018f9ca437e04a58a6b5c1b41954cc8b.jpg,1000,1184,1034,1184,1034,1215,1000,1215,4
019348ba615a4998b76edc65d04c9326.jpg,1075,757,1126,757,1126,813,1075,813,10
0195ed65024543e2be8908f4dcf3c87a.jpg,1549,689,1589,689,1589,729,1549,729,13
01970a0494a345628f8d38399c3ee3c7.jpg,792,1035,832,1035,832,1076,792,1076,6
0198a58378124f9a99e14f7ed225a6ad.jpg,1239,784,1314,784,1314,863,1239,863,2
0199ee6783d34b97833649cd092b8222.jpg,888,1004,952,1004,952,1096,888,1096,11
019b4102e0f949b3b1a25ffb90c4c215.jpg,1440,729,1467,729,1467,756,1440,756,20
019b96496bb04560aae2bac80c2a0029.jpg,2231,486,2355,486,2355,603,2231,603,20
019cea533d624d4687c542bfe71cd762.jpg,619,687,652,687,652,719,619,719,3
01a50b1fa5434a489237946be68dbb0f.jpg,497,1197,536,1197,536,1227,497,1227,4
01a7607d822c400988b7f464a4141744.jpg,1456,1219,1484,1219,1484,1248,1456,1248,18
01a863b5cb7e4ed0b6f7e0505405138f.jpg,1350,938,1384,938,1384,971,1350,971,18
01a9c49ec5cf4044902b3da459c5e09c.jpg,1730,684,1760,684,1760,713,1730,713,9
01ae51b2e68f47f3b06b7d3bb95aed82.jpg,1647,637,1740,637,1740,744,1647,744,2
01b127bda60c42e8867c65d0638336fa.jpg,659,1209,747,1209,747,1298,659,1298,1
01b239ac4b264456aff123a0aa806e15.jpg,1286,1040,1313,1040,1313,1071,1286,1071,11
01b54aac92ef412da4e24cf83778d0ee.jpg,1110,607,1141,607,1141,638,1110,638,12
01bd9dd9b5f3417293dc3f0d32332cdc.jpg,1949,661,2051,661,2051,766,1949,766,3
01c5806e6a9f4c56a23d4440280a6f03.jpg,1979,636,2020,636,2020,676,1979,676,11
01d59782b5404186b8abaff36721f1c5.jpg,1348,1001,1390,1001,1390,1043,1348,1043,16
01d9ada2e8944281a6db7e4ccbc626e3.jpg,837,491,939,491,939,586,837,586,9
01e28100d5414472b5ad60123c2bf0e7.jpg,1126,1004,1154,1004,1154,1031,1126,1031,1
01e2b0abbe8745be8e85503aeab6cd2f.jpg,1128,770,1155,770,1155,797,1128,797,15
01e366964b264705a5da0831ccc450b1.jpg,1077,606,1114,606,1114,649,1077,649,1
01e4a19f188b467599de2f5b3487fccd.jpg,611,1102,688,1102,688,1166,611,1166,19
01e613b975174d0e9a86690aa6ba99e7.jpg,1378,989,1415,989,1415,1035,1378,1035,6
01eb0e5bd2744682880f2553014ce4cc.jpg,1510,733,1541,733,1541,768,1510,768,4
01eb1f7ebaac4c66b81897959d4d03f0.jpg,1466,1230,1489,1230,1489,1259,1466,1259,18
01ec271f7e1b45b7b1f995c0d640b76c.jpg,779,722,853,722,853,792,779,792,2
01f1035c6a2e439ab6e47c884b471933.jpg,1083,1254,1116,1254,1116,1285,1083,1285,19
01ff31a9a1f1440cb576d8560b7e4d89.jpg,418,828,495,828,495,891,418,891,9
0201e72bf63843cea8185f54de3cc729.jpg,758,471,876,471,876,576,758,576,17
0203a0c0cfaf4e97915899abc3f6a93f.jpg,1739,635,1796,635,1796,692,1739,692,13
0204f7688f45464b9502e4d8317951c2.jpg,1075,1045,1102,1045,1102,1074,1075,1074,13
02070a797e814719942727df6e54db5b.jpg,1321,538,1353,538,1353,571,1321,571,1
0209b16227164902be56c146eec42a82.jpg,1031,642,1068,642,1068,676,1031,676,11
020a187e11ac46b3943937523a7d2906.jpg,466,529,583,529,583,630,466,630,20
020b46a1c4fe4aae9421547c188a2dc0.jpg,839,642,883,642,883,682,839,682,1
020e5a0ce1114d14aaba6d78de1eb709.jpg,482,570,522,570,522,601,482,601,15
0211201e09954337883885866eb6bb0e.jpg,246,1086,323,1086,323,1160,246,1160,13
0213b63efd294272a31e752d96cabbbb.jpg,1971,511,2017,511,2017,555,1971,555,16
021c9f104be2440cab30c19101ce8cc9.jpg,506,411,589,411,589,485,506,485,1
022361f038dd47e5ac90e93ef44b6443.jpg,1733,1037,1798,1037,1798,1101,1733,1101,1
0227d8c27be042f890628cc073df0f19.jpg,1150,937,1181,937,1181,970,1150,970,14
0227f92c95284ac48eafcb2d2e646af6.jpg,1096,621,1127,621,1127,650,1096,650,12
022b50bd7acd4ab382169fdc7ca80ebd.jpg,466,795,526,795,526,849,466,849,12
02327bb5557647dcb7c2202b913de49b.jpg,1250,521,1294,521,1294,565,1250,565,20
02331fab181748fd96317049b14783c4.jpg,1268,1188,1321,1188,1321,1239,1268,1239,8
0234e8c021c9479c9c35f2c794d48807.jpg,1161,777,1239,777,1239,863,1161,863,16
02354455ba484a2fa1bd3ad7128ba83e.jpg,1169,583,1196,583,1196,611,1169,611,12
0237f76b4242470a93575cc45d5a331e.jpg,1222,693,1299,693,1299,769,1222,769,12
023a764aef1948d0ab5c8f5e2106ab1c.jpg,983,793,1017,793,1017,825,983,825,19
023cc87c13e545cc8517ddc597559c4a.jpg,649,1267,702,1267,702,1316,649,1316,20
023e24fb4e5a44e9a13c4401ef094d79.jpg,1282,915,1316,915,1316,954,1282,954,2
023e2b8781074c0d8bec510fd58fe4c5.jpg,1307,496,1351,496,1351,540,1307,540,5
0241ee449e6a41bebbd054d63c049059.jpg,1365,953,1420,953,1420,1019,1365,1019,9
0243d70cc79e406db3bc907975a4579e.jpg,931,942,982,942,982,989,931,989,6
0245d478895c4deb95946035d162b06c.jpg,1587,1068,1617,1068,1617,1101,1587,1101,19
0249adf058b44d629cedf4dc01485d32.jpg,1154,941,1210,941,1210,995,1154,995,4
024ca691e4fc48deafbbd29d983e1f99.jpg,2071,964,2134,964,2134,1026,2071,1026,3
024e4df7ffd54e50aec4adad33d51e08.jpg,1084,694,1160,694,1160,768,1084,768,5
02552ab180aa4fa5b58d471ca5db3595.jpg,2339,1259,2413,1259,2413,1323,2339,1323,20
025656f53f464ac98c7dd323e93d4812.jpg,1354,818,1377,818,1377,847,1354,847,8
02565efa3cdf4d778c35d89ab2d0f01a.jpg,1370,1060,1422,1060,1422,1113,1370,1113,4
025b1c57376f43f88a6e8b60f7fec99b.jpg,1599,933,1628,933,1628,963,1599,963,6
025e505380d34aed8e02fd19d101e7ad.jpg,902,738,937,738,937,773,902,773,7
026298c1e66a4d5287c3b378f08b36e3.jpg,2039,516,2143,516,2143,614,2039,614,14
02634acb1bd64b489fc807a450926e9b.jpg,807,437,919,437,919,538,807,538,20
026b0e07c94842619c8625d93e317cf3.jpg,898,641,958,641,958,703,898,703,10
026bd59af5a9479689203b9ae9929c0e.jpg,1839,620,1903,620,1903,688,1839,688,7
026ca60ab5f1419c9a569a5a428bc700.jpg,1698,766,1749,766,1749,817,1698,817,16
027478a99cee4d2dba6eb9e4025336eb.jpg,1449,461,1480,461,1480,492,1449,492,9
02755a7120b64f18ab2f3290ab52dfeb.jpg,2318,533,2396,533,2396,606,2318,606,15
028222017eaf41e68579d6a5e447fbf8.jpg,269,977,358,977,358,1049,269,1049,19
028305a64fa849838992da2ab1e879f0.jpg,1660,463,1723,463,1723,538,1660,538,17
029c38ab131f49a0b208a559350c4478.jpg,301,1185,403,1185,403,1275,301,1275,16
02a1fc8bb5b04a3cb09e4e02ed95ae51.jpg,2227,401,2297,401,2297,467,2227,467,5
02a5f7f5978a499ebaa1373391026c50.jpg,951,571,985,571,985,602,951,602,20
02ad04a6067748ecb2db696daca407e2.jpg,1135,1107,1167,1107,1167,1140,1135,1140,20
02b395d364c54174857a0cb599913da3.jpg,2144,634,2216,634,2216,700,2144,700,16
02b3dd657029463e99389d194c9f9525.jpg,1286,1093,1329,1093,1329,1137,1286,1137,10
02b734aec40e4838b91ec1e8ba0feb0a.jpg,880,985,908,985,908,1012,880,1012,2
02b8d75f7dd147a58d40d569b23ec59a.jpg,1701,648,1764,648,1764,711,1701,711,7
02becd6a0bf847d190c8dd0fb54b5d41.jpg,1036,950,1074,950,1074,990,1036,990,15
02c04df2a834435fb8355c1ab12f3c63.jpg,1936,404,1994,404,1994,465,1936,465,8
02c595c1b7864bea86de3dcf06f0f380.jpg,653,531,701,531,701,571,653,571,1
02c9e5bd1edc44afbe68c44254248716.jpg,1771,885,1819,885,1819,933,1771,933,5
02cf0fffe7394faba5ba179a2b52d9c6.jpg,696,641,751,641,751,689,696,689,10
02cf8b5011544f18b3e64ae85a5c87b1.jpg,1725,522,1766,522,1766,563,1725,563,15
02d0426917b448b6b71efde4357fcc59.jpg,1690,661,1755,661,1755,732,1690,732,11
02d4aa816092445ab20498a3fb25b097.jpg,1674,902,1732,902,1732,959,1674,959,7
02e07f1bf7ec4d21939e84a257fbf10d.jpg,1178,844,1207,844,1207,877,1178,877,17
02e7039333ea4282a7a9fbb602ee9f22.jpg,1252,691,1287,691,1287,728,1252,728,7
02f13ae378eb44a692ec0019e06c5d4a.jpg,1120,1079,1165,1079,1165,1131,1120,1131,3
02f1b065b6914ea8b4766ef05258e9cd.jpg,1860,938,1921,938,1921,1000,1860,1000,18
02f8e23086484a3d85a28140301b7814.jpg,3049,751,3195,751,3195,868,3049,868,7
02fecbf5f7524694b4430a364b0c97d6.jpg,1751,895,1801,895,1801,948,1751,948,1
0301afa83d7440a594b336badb78f6cb.jpg,1274,1012,1301,1012,1301,1038,1274,1038,10
030425bfb67c4fdc8b290062098e3682.jpg,1051,608,1086,608,1086,641,1051,641,2
030563b39cd6445592916db433ac62c1.jpg,1901,962,1950,962,1950,1011,1901,1011,7
03084206f45a410fbbb1b2373be33327.jpg,1149,497,1191,497,1191,538,1149,538,15
030ae69db561497186a92904b091ef46.jpg,933,1118,968,1118,968,1149,933,1149,4
030ca3fdbbe84e8a9bec9d972d18d133.jpg,1119,492,1150,492,1150,525,1119,525,6
030eba75f333408caf83a87e25e3737b.jpg,946,577,1006,577,1006,653,946,653,6
03125c0ebc8d4261aacf33e144bb2803.jpg,1184,708,1217,708,1217,741,1184,741,6
03168f2e68ed488c81a3d1926576cb21.jpg,1324,1042,1362,1042,1362,1082,1324,1082,4
031cb6bf994f4e3086f5331a84fa06cd.jpg,2245,569,2368,569,2368,684,2245,684,4
031ff938bd9441108c7a06346055b3cd.jpg,1147,559,1193,559,1193,607,1147,607,5
032193dc950f45459e8059347f8e0a25.jpg,1569,716,1604,716,1604,752,1569,752,6
03330fcbcbcc4ccab2a760e2f077458d.jpg,1077,1114,1111,1114,1111,1145,1077,1145,5
03361a4a5fa648b0b04e287aa72fbd87.jpg,388,628,452,628,452,695,388,695,3
033bb80d3494405099f81b73223a9e84.jpg,845,361,897,361,897,417,845,417,6
033d2d3fee204877b2559ae48fc5d872.jpg,980,766,1027,766,1027,810,980,810,6
033e2b348aa24168945ea66f9780a31b.jpg,2128,767,2259,767,2259,887,2128,887,15
03417ed258a94e3ab6b33e8efed99d41.jpg,1848,895,1882,895,1882,931,1848,931,17
0341ca0603d2462a80ee8d474ce569c0.jpg,1782,826,1820,826,1820,864,1782,864,16
034ad5e3ffe24667bfb71c0bd766fcfb.jpg,1537,996,1592,996,1592,1053,1537,1053,11
03539529be6d4d2da78368a0ea805e34.jpg,955,765,992,765,992,799,955,799,4
035859e71900482da9f17c463cc6a721.jpg,621,1027,659,1027,659,1059,621,1059,19
035a59f1a04843debdba43599edc2840.jpg,1558,790,1630,790,1630,862,1558,862,10
035c1dc2875f46e7b668b5864d275603.jpg,1052,575,1111,575,1111,636,1052,636,9
035caffedae44b659087d7c9ed0fcc43.jpg,1607,1259,1638,1259,1638,1292,1607,1292,5
03619fdb64364e48a07d2faa95bb628d.jpg,1687,505,1716,505,1716,536,1687,536,12
03646af2692c4b22aace6aa83f354661.jpg,692,814,737,814,737,855,692,855,13
0364dfb2ced746e98544a1860b30c845.jpg,450,1118,483,1118,483,1153,450,1153,1
036854ccea744479b592aaac7bdcc4ea.jpg,1193,1189,1220,1189,1220,1217,1193,1217,16
036a3c4dd2604750b662b4195f6b72e0.jpg,687,592,732,592,732,641,687,641,2
036b38c9c1b64d829d7e03774c581e1a.jpg,1904,670,1952,670,1952,718,1904,718,14
03712e73749f46d9b205abc1d464e783.jpg,1946,667,2022,667,2022,751,1946,751,2
0373a64f5330421fa2ba9623ba647082.jpg,1916,699,1960,699,1960,742,1916,742,10
0377a2c58c53491fab3861aa2361e23c.jpg,2713,582,2842,582,2842,696,2713,696,2
037881e79e1f4a4c84da66a8a0d1c214.jpg,1240,927,1268,927,1268,955,1240,955,16
0378c8022f8e469f8a5dc708f995a5a3.jpg,1113,1209,1163,1209,1163,1266,1113,1266,19
037d26fe6bfe470daefe06fc4def9563.jpg,908,997,936,997,936,1029,908,1029,12
03851944b8194aaabe632249cb0b508f.jpg,1052,780,1111,780,1111,840,1052,840,13
03926d58df164a17bbbcb764a53b1177.jpg,2118,388,2240,388,2240,504,2118,504,13
039296d20af0493292f5022b52b3c9f2.jpg,1387,1129,1434,1129,1434,1176,1387,1176,12
03a1db08ba8f46bb9060aace077dca13.jpg,1419,1279,1468,1279,1468,1332,1419,1332,4
03b682e3920a4c90ba9d4e59a9162714.jpg,2038,1051,2086,1051,2086,1096,2038,1096,9
